,ARR_DRT,ARR_GCH,CLASSE,DEB_DRT,DEB_GCH,DIR_VOIE,FIN_DRT,FIN_GCH,FIRE_STATION,ID_TRC,LIE_VOIE,LIM_DRT,LIM_GCH,Latitude,Longitude,NOM_VOIE,SENS_CIR,TIME_TO_FS,TYP_VOIE
374,Ahuntsic-Cartierville,Ahuntsic-Cartierville,5,5505,5372,,5685,5550,FALSE,1010182,,Montréal,Montréal,45.5249316,-73.70600556,Dudemaine,0,0.033842693,rue
377,Ahuntsic-Cartierville,Ahuntsic-Cartierville,5,5715,0,,5735,0,FALSE,1010184,,Montréal,Montréal,45.52460831,-73.70689919,Dudemaine,0,0.036147823,rue
381,Ahuntsic-Cartierville,Ahuntsic-Cartierville,0,4075,0,,4095,0,FALSE,1010188,,Montréal,Montréal,45.53239173,-73.69812805,Duval,0,0.017718118,rue
391,Ahuntsic-Cartierville,Ahuntsic-Cartierville,0,4075,0,,4095,0,FALSE,1010188,,Montréal,Montréal,45.53186244,-73.69860925,Duval,0,0.017016442,rue
392,Ahuntsic-Cartierville,Ahuntsic-Cartierville,0,0,11760,,0,11770,FALSE,1010191,,Montréal,Montréal,45.53145554,-73.6970412,Élie-Blanchard,0,0.018721885,avenue
399,Ahuntsic-Cartierville,Ahuntsic-Cartierville,0,0,11760,,0,11770,FALSE,1010191,,Montréal,Montréal,45.53194543,-73.69759991,Élie-Blanchard,0,0.01811662,avenue
403,Ahuntsic-Cartierville,Ahuntsic-Cartierville,0,0,6050,,0,6054,FALSE,1010194,,Montréal,Montréal,45.52908012,-73.71840139,Émile-Nelligan,0,0.04925224,rue
406,Ahuntsic-Cartierville,Ahuntsic-Cartierville,0,0,6050,,0,6054,FALSE,1010194,,Montréal,Montréal,45.52847471,-73.71926643,Émile-Nelligan,0,0.052257291,rue
433,Ahuntsic-Cartierville,Ahuntsic-Cartierville,0,11775,11762,,11845,11848,FALSE,1010202,,Montréal,Montréal,45.53254541,-73.70123107,Filion,1,0.014183513,rue
440,Ahuntsic-Cartierville,Ahuntsic-Cartierville,0,12141,12096,,12195,12196,FALSE,1010205,,Montréal,Montréal,45.53637393,-73.70707001,Filion,0,0.011382799,rue
446,Ahuntsic-Cartierville,Ahuntsic-Cartierville,0,12221,12198,,12291,12290,FALSE,1010206,,Montréal,Montréal,45.53850598,-73.71046591,Filion,0,0.01477733,rue
449,Ahuntsic-Cartierville,Ahuntsic-Cartierville,0,4155,0,,4167,0,FALSE,1010207,,Montréal,Montréal,45.53663608,-73.70673241,Forbes,0,0.010990106,rue
460,Ahuntsic-Cartierville,Ahuntsic-Cartierville,0,0,0,,0,0,FALSE,1010211,,Montréal,Montréal,45.53436419,-73.71008115,Forbes,0,0.020701365,rue
463,Ahuntsic-Cartierville,Ahuntsic-Cartierville,0,0,0,,0,0,FALSE,1010212,,Montréal,Montréal,45.53383931,-73.71075695,Forbes,0,0.023613291,rue
466,Ahuntsic-Cartierville,Ahuntsic-Cartierville,0,0,0,,0,0,FALSE,1010213,,Montréal,Montréal,45.53335962,-73.71137769,Forbes,0,0.026280537,rue
469,Ahuntsic-Cartierville,Ahuntsic-Cartierville,0,12311,12326,,12399,12370,FALSE,1010215,,Montréal,Montréal,45.53382304,-73.71690606,Fréchette,0,0.025616457,rue
479,Ahuntsic-Cartierville,Ahuntsic-Cartierville,0,11763,11760,,11835,11832,FALSE,1010217,du,Montréal,Montréal,45.52614958,-73.70924335,Général-Giraud,0,0.034630819,rue
480,Ahuntsic-Cartierville,Ahuntsic-Cartierville,0,12121,12110,,12125,12142,FALSE,1010218,du,Montréal,Montréal,45.52548642,-73.72384621,Golf,0,0.068221164,chemin
485,Ahuntsic-Cartierville,Ahuntsic-Cartierville,0,12121,12110,,12125,12142,FALSE,1010218,du,Montréal,Montréal,45.52599076,-73.72474006,Golf,0,0.065921405,chemin
514,Ahuntsic-Cartierville,Ahuntsic-Cartierville,6,4205,4208,Ouest,4399,4390,FALSE,1010232,,Montréal,Montréal,45.5379483,-73.71122588,Gouin,0,0.015635676,boulevard
519,Ahuntsic-Cartierville,Ahuntsic-Cartierville,6,4685,4610,Ouest,4705,4752,FALSE,1010234,,Montréal,Montréal,45.53702084,-73.71278888,Gouin,0,0.01728269,boulevard
522,Ahuntsic-Cartierville,Ahuntsic-Cartierville,6,4707,0,Ouest,4985,0,FALSE,1010235,,Montréal,Montréal,45.5364872,-73.7135505,Gouin,0,0.01814805,boulevard
525,Ahuntsic-Cartierville,Ahuntsic-Cartierville,6,5005,5010,Ouest,5075,5068,FALSE,1010236,,Montréal,Montréal,45.53603152,-73.71422117,Gouin,0,0.018898688,boulevard
527,Ahuntsic-Cartierville,Ahuntsic-Cartierville,6,5077,5110,Ouest,5095,5148,FALSE,1010237,,Montréal,Montréal,45.53585357,-73.71449954,Gouin,0,0.019201394,boulevard
551,Ahuntsic-Cartierville,Ahuntsic-Cartierville,6,0,0,Ouest,0,0,FALSE,1010244,,Montréal,Montréal,45.53283116,-73.71847404,Gouin,0,0.030766904,boulevard
560,Ahuntsic-Cartierville,Ahuntsic-Cartierville,6,5701,5700,Ouest,5765,5750,FALSE,1010245,,Montréal,Montréal,45.53241554,-73.71957061,Gouin,0,0.033816408,boulevard
563,Ahuntsic-Cartierville,Ahuntsic-Cartierville,6,5769,5752,Ouest,5789,5782,FALSE,1010246,,Montréal,Montréal,45.53226102,-73.72018091,Gouin,0,0.035396889,boulevard
566,Ahuntsic-Cartierville,Ahuntsic-Cartierville,6,5791,5810,Ouest,5847,5824,FALSE,1010247,,Montréal,Montréal,45.53207496,-73.720714,Gouin,0,0.036851161,boulevard
570,Ahuntsic-Cartierville,Ahuntsic-Cartierville,6,5855,5826,Ouest,5899,5890,FALSE,1010248,,Montréal,Montréal,45.53179396,-73.7211769,Gouin,0,0.037344246,boulevard
573,Ahuntsic-Cartierville,Ahuntsic-Cartierville,6,5901,5904,Ouest,5995,5990,FALSE,1010249,,Montréal,Montréal,45.53120597,-73.7217964,Gouin,0,0.039486359,boulevard
577,Ahuntsic-Cartierville,Ahuntsic-Cartierville,6,6153,6144,Ouest,6161,6176,FALSE,1010251,,Montréal,Montréal,45.52976692,-73.72320133,Gouin,0,0.049588856,boulevard
582,Ahuntsic-Cartierville,Ahuntsic-Cartierville,6,0,6472,Ouest,0,6490,FALSE,1010254,,Montréal,Montréal,45.5286887,-73.72565096,Gouin,0,0.055032012,boulevard
588,Ahuntsic-Cartierville,Ahuntsic-Cartierville,6,6835,6800,Ouest,6995,6990,FALSE,1010258,,Montréal,Montréal,45.52762441,-73.72903987,Gouin,0,0.061762952,boulevard
597,Ahuntsic-Cartierville,Ahuntsic-Cartierville,6,6835,6800,Ouest,6995,6990,FALSE,1010258,,Montréal,Montréal,45.5265113,-73.73048175,Gouin,0,0.065687559,boulevard
608,Ahuntsic-Cartierville,Ahuntsic-Cartierville,6,0,7010,Ouest,0,7300,FALSE,1010261,,Montréal,Montréal,45.52567891,-73.73236976,Gouin,0,0.069821329,boulevard
610,Ahuntsic-Cartierville,Ahuntsic-Cartierville,6,7315,7302,Ouest,7355,7390,FALSE,1010263,,Montréal,Montréal,45.52536588,-73.73360358,Gouin,0,0.072199451,boulevard
621,Ahuntsic-Cartierville,Ahuntsic-Cartierville,6,7525,7500,Ouest,7665,7660,FALSE,1010265,,Montréal,Montréal,45.523976,-73.7363745,Gouin,0,0.078524642,boulevard
631,Ahuntsic-Cartierville,Ahuntsic-Cartierville,6,9005,8000,Ouest,9021,8600,FALSE,1010268,,Montréal,Montréal,45.52156066,-73.73947051,Gouin,0,0.084635484,boulevard
645,Ahuntsic-Cartierville,Ahuntsic-Cartierville,6,9071,9066,Ouest,9079,9078,FALSE,1010272,,Montréal,Montréal,45.51916684,-73.74265971,Gouin,0,0.078493565,boulevard
646,Ahuntsic-Cartierville,Ahuntsic-Cartierville,6,9081,9080,Ouest,9089,9082,FALSE,1010273,,Montréal,Montréal,45.51863826,-73.74330221,Gouin,0,0.077680644,boulevard
647,Ahuntsic-Cartierville,Ahuntsic-Cartierville,6,9255,9200,Ouest,9263,9260,FALSE,1010278,,Montréal,Montréal,45.51345288,-73.74821138,Gouin,0,0.062334671,boulevard
652,Ahuntsic-Cartierville,Ahuntsic-Cartierville,6,9255,9200,Ouest,9263,9260,FALSE,1010278,,Montréal,Montréal,45.51218008,-73.75063384,Gouin,0,0.056939115,boulevard
653,Ahuntsic-Cartierville,Ahuntsic-Cartierville,6,9265,9270,Ouest,9287,9280,FALSE,1010280,,Montréal,Montréal,45.51158995,-73.75166422,Gouin,0,0.05590186,boulevard
654,Ahuntsic-Cartierville,Ahuntsic-Cartierville,6,9289,0,Ouest,9291,0,FALSE,1010281,,Montréal,Montréal,45.51132777,-73.75209185,Gouin,0,0.055458978,boulevard
655,Ahuntsic-Cartierville,Ahuntsic-Cartierville,6,9293,9290,Ouest,9295,9294,FALSE,1010282,,Montréal,Montréal,45.51110802,-73.75239432,Gouin,0,0.055119375,boulevard
656,Ahuntsic-Cartierville,Ahuntsic-Cartierville,6,9309,0,Ouest,9311,0,FALSE,1010284,,Montréal,Montréal,45.51056076,-73.75319155,Gouin,0,0.054109711,boulevard
657,Ahuntsic-Cartierville,Ahuntsic-Cartierville,0,12281,12272,,12395,12372,FALSE,1010288,,Montréal,Montréal,45.51055259,-73.75152999,Green Lane,0,0.056354644,rue
658,Ahuntsic-Cartierville,Ahuntsic-Cartierville,0,12201,12200,,12279,12270,FALSE,1010289,,Montréal,Montréal,45.50905149,-73.74913015,Green Lane,0,0.059499095,rue
661,Ahuntsic-Cartierville,Ahuntsic-Cartierville,5,0,0,,0,0,FALSE,1010290,,Montréal,Montréal,45.52465369,-73.70827128,Grenet,0,0.039747627,rue
669,Ahuntsic-Cartierville,Ahuntsic-Cartierville,5,11785,11780,,11833,11830,FALSE,1010292,,Montréal,Montréal,45.52565367,-73.70985418,Grenet,0,0.036773743,rue
672,Ahuntsic-Cartierville,Ahuntsic-Cartierville,5,11905,11900,,11957,11950,FALSE,1010293,,Montréal,Montréal,45.52700405,-73.71197392,Grenet,0,0.037640859,rue
676,Ahuntsic-Cartierville,Ahuntsic-Cartierville,5,0,11952,,0,11970,FALSE,1010296,,Montréal,Montréal,45.52760803,-73.7129234,Grenet,0,0.034309547,rue
679,Ahuntsic-Cartierville,Ahuntsic-Cartierville,5,12055,12002,,12085,12098,FALSE,1010298,,Montréal,Montréal,45.52952844,-73.71594916,Grenet,0,0.04425165,rue
683,Ahuntsic-Cartierville,Ahuntsic-Cartierville,5,12225,12110,,12227,12120,FALSE,1010299,,Montréal,Montréal,45.53072227,-73.71781286,Grenet,0,0.04120656,rue
696,Ahuntsic-Cartierville,Ahuntsic-Cartierville,0,12385,12380,,12485,12490,FALSE,1010305,,Montréal,Montréal,45.5348936,-73.72338812,Grenet,0,0.045217976,rue
703,Ahuntsic-Cartierville,Ahuntsic-Cartierville,0,11761,11762,,11845,11846,FALSE,1010308,,Montréal,Montréal,45.53200953,-73.70191019,Guertin,-1,0.013386441,rue
706,Ahuntsic-Cartierville,Ahuntsic-Cartierville,0,11855,11850,,11985,11980,FALSE,1010309,,Montréal,Montréal,45.5339659,-73.70496967,Guertin,-1,0.002964977,rue
712,Ahuntsic-Cartierville,Ahuntsic-Cartierville,0,12143,0,,12215,0,FALSE,1010311,,Montréal,Montréal,45.53681125,-73.70946572,Guertin,0,0.014021674,rue
717,Ahuntsic-Cartierville,Ahuntsic-Cartierville,0,12095,12110,,12115,12200,FALSE,1010317,,Montréal,Montréal,45.51152092,-73.74787988,Henri-Beau,0,0.062543182,avenue
718,Ahuntsic-Cartierville,Ahuntsic-Cartierville,0,12273,12202,,12275,12270,FALSE,1010320,,Montréal,Montréal,45.51203962,-73.74866383,Henri-Beau,0,0.060633211,avenue
722,Ahuntsic-Cartierville,Ahuntsic-Cartierville,0,12261,0,,12271,0,FALSE,1010325,,Montréal,Montréal,45.52561657,-73.72930384,Henri-D'Arles,0,0.068876399,rue
727,Ahuntsic-Cartierville,Ahuntsic-Cartierville,0,12261,0,,12271,0,FALSE,1010325,,Montréal,Montréal,45.52610487,-73.72993139,Henri-D'Arles,0,0.067158705,rue
740,Ahuntsic-Cartierville,Ahuntsic-Cartierville,0,12005,11990,,12065,12080,FALSE,1010339,,Montréal,Montréal,45.52294006,-73.72979257,Jasmin,0,0.079143467,rue
743,Ahuntsic-Cartierville,Ahuntsic-Cartierville,0,12101,12082,,12185,12184,FALSE,1010340,,Montréal,Montréal,45.52412275,-73.73167263,Jasmin,0,0.074661481,rue
761,Ahuntsic-Cartierville,Ahuntsic-Cartierville,0,3965,3950,,4095,4070,FALSE,1010343,,Montréal,Montréal,45.53267364,-73.69989821,Jauron,0,0.015666327,rue
764,Ahuntsic-Cartierville,Ahuntsic-Cartierville,0,11985,0,,11997,0,FALSE,1010344,,Montréal,Montréal,45.52397998,-73.72559826,Jean-Bouillet,0,0.075357762,avenue
767,Ahuntsic-Cartierville,Ahuntsic-Cartierville,0,12005,12000,,12087,12064,FALSE,1010345,,Montréal,Montréal,45.52479672,-73.7268548,Jean-Bouillet,0,0.071182281,avenue
770,Ahuntsic-Cartierville,Ahuntsic-Cartierville,0,12157,12160,,12181,12176,FALSE,1010346,,Montréal,Montréal,45.52572981,-73.727489,Jean-Bouillet,0,0.068595192,avenue
776,Ahuntsic-Cartierville,Ahuntsic-Cartierville,0,12183,12188,,12199,12190,FALSE,1010347,,Montréal,Montréal,45.52632997,-73.72802886,Jean-Bouillet,0,0.066754815,avenue
783,Ahuntsic-Cartierville,Ahuntsic-Cartierville,0,7055,7002,,7099,7070,FALSE,1010350,,Montréal,Montréal,45.52519601,-73.7300464,Jean-Bourdon,0,0.070606861,avenue
788,Ahuntsic-Cartierville,Ahuntsic-Cartierville,0,7101,7110,,7215,7200,FALSE,1010351,,Montréal,Montréal,45.52458356,-73.73103465,Jean-Bourdon,0,0.072999584,avenue
804,Ahuntsic-Cartierville,Ahuntsic-Cartierville,0,7985,7812,,7985,7900,FALSE,1010357,,Montréal,Montréal,45.52067815,-73.73659191,Jean-Bourdon,0,0.088468683,avenue
820,Ahuntsic-Cartierville,Ahuntsic-Cartierville,0,9035,0,,9095,0,FALSE,1010360,,Montréal,Montréal,45.51809827,-73.74033504,Jean-Bourdon,0,0.08179572,avenue
827,Ahuntsic-Cartierville,Ahuntsic-Cartierville,0,0,0,,0,0,FALSE,1010362,,Montréal,Montréal,45.5128001,-73.747705,Jean-Bourdon,0,0.063199851,avenue
828,Ahuntsic-Cartierville,Ahuntsic-Cartierville,0,9215,9210,,9215,9220,FALSE,1010363,,Montréal,Montréal,45.51227263,-73.74839819,Jean-Bourdon,0,0.061387158,avenue
829,Ahuntsic-Cartierville,Ahuntsic-Cartierville,0,9265,9250,,9265,9250,FALSE,1010365,,Montréal,Montréal,45.511463,-73.74951244,Jean-Bourdon,0,0.058539245,avenue
832,Ahuntsic-Cartierville,Ahuntsic-Cartierville,0,9275,9260,,9285,9290,FALSE,1010367,,Montréal,Montréal,45.51103807,-73.75074718,Jean-Bourdon,0,0.057175109,avenue
833,Ahuntsic-Cartierville,Ahuntsic-Cartierville,0,4105,0,,4155,0,FALSE,1010371,,Montréal,Montréal,45.53422989,-73.70230116,Jean-Massé,0,0.018773553,place
839,Ahuntsic-Cartierville,Ahuntsic-Cartierville,0,11355,0,,11375,0,FALSE,1010372,,Montréal,Montréal,45.52917486,-73.69434518,Jean-Massé,0,0.032903531,rue
849,Ahuntsic-Cartierville,Ahuntsic-Cartierville,0,0,11826,,0,11848,FALSE,1010376,,Montréal,Montréal,45.53308378,-73.70055019,Jean-Massé,0,0.014983546,rue
852,Ahuntsic-Cartierville,Ahuntsic-Cartierville,0,0,11864,,0,11874,FALSE,1010377,,Montréal,Montréal,45.53349357,-73.70120194,Jean-Massé,0,0.015665933,rue
858,Ahuntsic-Cartierville,Ahuntsic-Cartierville,0,11937,0,,11967,0,FALSE,1010379,,Montréal,Montréal,45.53449204,-73.70263006,Jean-Massé,0,0.020046694,rue
869,Ahuntsic-Cartierville,Ahuntsic-Cartierville,7,12001,12000,,12051,12044,FALSE,1010399,,Montréal,Montréal,45.52646777,-73.71428584,Lachapelle,1,0.040132099,rue
888,Ahuntsic-Cartierville,Ahuntsic-Cartierville,0,5253,0,,5597,0,FALSE,1010409,,Montréal,Montréal,45.53029939,-73.70782496,De Lamotte,0,0.021504326,rue
891,Ahuntsic-Cartierville,Ahuntsic-Cartierville,0,5253,0,,5597,0,FALSE,1010409,,Montréal,Montréal,45.52851831,-73.71002958,De Lamotte,0,0.030244995,rue
898,Ahuntsic-Cartierville,Ahuntsic-Cartierville,7,12053,12050,,12105,12150,FALSE,1010417,,Montréal,Montréal,45.52667714,-73.71682532,Laurentien,-1,0.048802125,boulevard
905,Ahuntsic-Cartierville,Ahuntsic-Cartierville,0,0,6400,,0,6432,FALSE,1010424,,Montréal,Montréal,45.52655148,-73.722313,Laurin,0,0.062573645,rue
910,Ahuntsic-Cartierville,Ahuntsic-Cartierville,0,11761,11760,,11849,11846,FALSE,1010426,,Montréal,Montréal,45.53098321,-73.7032167,Lavigne,-1,0.011205143,rue
913,Ahuntsic-Cartierville,Ahuntsic-Cartierville,0,11855,11850,,11991,11980,FALSE,1010427,,Montréal,Montréal,45.53292264,-73.70629649,Lavigne,-1,0.007978336,rue
921,Ahuntsic-Cartierville,Ahuntsic-Cartierville,0,5841,0,,5843,0,FALSE,1010430,,Montréal,Montréal,45.52898645,-73.71664075,Legault,0,0.046778682,rue
926,Ahuntsic-Cartierville,Ahuntsic-Cartierville,0,6621,6620,,6667,6672,FALSE,1010435,,Montréal,Montréal,45.52607171,-73.72314232,Léon-Trépanier,0,0.070404107,avenue
969,Ahuntsic-Cartierville,Ahuntsic-Cartierville,0,0,6900,,0,6934,FALSE,1010441,,Montréal,Montréal,45.52346021,-73.72621242,Léon-Trépanier,0,0.077282224,avenue
972,Ahuntsic-Cartierville,Ahuntsic-Cartierville,0,0,6940,,0,6988,FALSE,1010442,,Montréal,Montréal,45.52294231,-73.72682079,Léon-Trépanier,0,0.079613718,avenue
980,Ahuntsic-Cartierville,Ahuntsic-Cartierville,0,0,0,,0,0,FALSE,1010456,,Montréal,Montréal,45.52439371,-73.72766923,Louis-Jadon,0,0.073181806,avenue
981,Ahuntsic-Cartierville,Ahuntsic-Cartierville,0,0,12170,,0,12184,FALSE,1010457,,Montréal,Montréal,45.52421323,-73.72846457,Louis-Jadon,0,0.074644485,avenue
984,Ahuntsic-Cartierville,Ahuntsic-Cartierville,0,0,12170,,0,12184,FALSE,1010457,,Montréal,Montréal,45.52472014,-73.72929583,Louis-Jadon,0,0.072441401,avenue
986,Ahuntsic-Cartierville,Ahuntsic-Cartierville,0,3965,3972,,4005,4000,FALSE,1010465,de,Montréal,Montréal,45.53408983,-73.69926714,Louisbourg,0,0.016518275,rue
999,Ahuntsic-Cartierville,Ahuntsic-Cartierville,0,0,0,,0,0,FALSE,1010470,de,Montréal,Montréal,45.53045479,-73.70388613,Louisbourg,0,0.013740137,rue
1002,Ahuntsic-Cartierville,Ahuntsic-Cartierville,0,0,0,,0,0,FALSE,1010471,de,Montréal,Montréal,45.5299297,-73.70455343,Louisbourg,0,0.016346726,rue
1005,Ahuntsic-Cartierville,Ahuntsic-Cartierville,0,0,0,,0,0,FALSE,1010472,de,Montréal,Montréal,45.52944506,-73.7051667,Louisbourg,0,0.018747979,rue
1008,Ahuntsic-Cartierville,Ahuntsic-Cartierville,0,0,0,,0,0,FALSE,1010473,de,Montréal,Montréal,45.52898901,-73.7057396,Louisbourg,0,0.021000413,rue
1011,Ahuntsic-Cartierville,Ahuntsic-Cartierville,0,5455,5260,,5455,5590,FALSE,1010474,de,Montréal,Montréal,45.52719167,-73.70795401,Louisbourg,0,0.029803297,rue
1012,Ahuntsic-Cartierville,Ahuntsic-Cartierville,0,0,0,,0,0,FALSE,1010475,de,Montréal,Montréal,45.52713159,-73.70802809,Louisbourg,0,0.030097663,rue
1015,Ahuntsic-Cartierville,Ahuntsic-Cartierville,0,0,0,,0,0,FALSE,1010476,de,Montréal,Montréal,45.52664428,-73.70863075,Louisbourg,0,0.032488263,rue
1022,Ahuntsic-Cartierville,Ahuntsic-Cartierville,0,5835,5810,,5837,5820,FALSE,1010479,de,Montréal,Montréal,45.52506342,-73.71058026,Louisbourg,0,0.039322885,rue
1033,Ahuntsic-Cartierville,Ahuntsic-Cartierville,0,0,0,,0,0,FALSE,1010485,,Montréal,Montréal,45.53456202,-73.70002186,Luc-Rochefort,0,0.017170999,rue
1034,Ahuntsic-Cartierville,Ahuntsic-Cartierville,0,0,1,,0,17,FALSE,1010486,,Montréal,Montréal,45.50939231,-73.74814589,Maple,0,0.061400816,rue
1035,Ahuntsic-Cartierville,Ahuntsic-Cartierville,0,0,0,,0,0,FALSE,1010487,,Montréal,Montréal,45.53483109,-73.70387122,Marsan,0,0.00208445,rue
1044,Ahuntsic-Cartierville,Ahuntsic-Cartierville,0,5805,0,,5845,0,FALSE,1010491,,Montréal,Montréal,45.53013425,-73.71857953,De Mésy,0,0.043974739,rue
1056,Ahuntsic-Cartierville,Ahuntsic-Cartierville,0,6697,6770,,6757,6796,FALSE,1010494,,Montréal,Montréal,45.52555986,-73.72577888,Métivier,0,0.068338507,rue
1083,Ahuntsic-Cartierville,Ahuntsic-Cartierville,0,11769,11774,,11839,11848,FALSE,1010504,,Montréal,Montréal,45.52657635,-73.70456741,De Meulles,0,0.029804941,rue
1101,Ahuntsic-Cartierville,Ahuntsic-Cartierville,0,11985,11968,,11987,11990,FALSE,1010508,,Montréal,Montréal,45.52914346,-73.71102398,De Meulles,0,0.026776306,rue
1131,Ahuntsic-Cartierville,Ahuntsic-Cartierville,5,11851,11850,,11975,11988,FALSE,1010525,,Montréal,Montréal,45.5323936,-73.70696832,O'Brien,0,0.010518921,boulevard
1148,Ahuntsic-Cartierville,Ahuntsic-Cartierville,0,9078,9081,,9100,9091,FALSE,1010539,,Montréal,Montréal,45.5184771,-73.74120744,Paul-Morand,0,0.081683931,rue
1154,Ahuntsic-Cartierville,Ahuntsic-Cartierville,0,7755,7750,,7821,7850,FALSE,1010544,,Montréal,Montréal,45.52487451,-73.73780671,Philippe-Rottot,0,0.082178732,avenue
1251,Ahuntsic-Cartierville,Ahuntsic-Cartierville,0,3,4,,23,20,FALSE,1010612,du,Montréal,Montréal,45.51029851,-73.75367477,Ruisseau,0,0.053465919,avenue
1266,Ahuntsic-Cartierville,Ahuntsic-Cartierville,6,5025,5010,,5095,5090,FALSE,1010623,,Montréal,Montréal,45.53186942,-73.70763431,De Salaberry,0,0.013120709,rue
1269,Ahuntsic-Cartierville,Ahuntsic-Cartierville,6,5101,5180,,5195,5182,FALSE,1010624,,Montréal,Montréal,45.53138664,-73.70825,De Salaberry,0,0.015520983,rue
1272,Ahuntsic-Cartierville,Ahuntsic-Cartierville,6,5205,5240,,5285,5280,FALSE,1010625,,Montréal,Montréal,45.53092463,-73.70881888,De Salaberry,0,0.018034667,rue
1294,Ahuntsic-Cartierville,Ahuntsic-Cartierville,0,12385,12386,,12495,12510,FALSE,1010636,,Montréal,Montréal,45.53547592,-73.72262864,De Serres,0,0.043163136,rue
1342,Ahuntsic-Cartierville,Ahuntsic-Cartierville,0,0,0,,0,0,FALSE,1010664,,Montréal,Montréal,45.52536473,-73.73857886,Toupin,0,0.084670686,boulevard
1353,Ahuntsic-Cartierville,Ahuntsic-Cartierville,6,0,12240,,0,12260,FALSE,1010667,,Montréal,Montréal,45.52338091,-73.73555213,Toupin,-1,0.080802881,boulevard
1452,Ahuntsic-Cartierville,Ahuntsic-Cartierville,0,12331,12350,,12545,12530,FALSE,1010711,,Montréal,Montréal,45.53145218,-73.72762473,Cousineau,0,0.06063809,rue
1454,Ahuntsic-Cartierville,Ahuntsic-Cartierville,0,0,0,,0,0,FALSE,1010712,de,Montréal,Montréal,45.53176813,-73.72722103,L'Abord-à-Plouffe,0,0.061734998,rue
1464,Ahuntsic-Cartierville,Ahuntsic-Cartierville,7,0,0,,0,0,FALSE,1010715,,Montréal,Montréal,45.53162019,-73.72526259,Lachapelle,1,0.046015196,rue
1476,Ahuntsic-Cartierville,Ahuntsic-Cartierville,0,0,11700,,0,11740,FALSE,1010719,,Montréal,Montréal,45.53107684,-73.69634163,Élie-Blanchard,0,0.019412444,avenue
1482,Ahuntsic-Cartierville,Ahuntsic-Cartierville,0,0,0,,0,0,FALSE,1011000,,Montréal,Montréal,45.53451597,-73.70158567,Jean-Massé,0,0.018720211,place
1501,Ahuntsic-Cartierville,Ahuntsic-Cartierville,0,12225,0,,12225,0,FALSE,1011038,,Montréal,Montréal,45.51167112,-73.74769851,Henri-Beau,0,0.063040579,place
1518,Ahuntsic-Cartierville,Ahuntsic-Cartierville,0,11895,11900,,11925,11900,FALSE,1011042,,Montréal,Montréal,45.52617174,-73.71232001,Dulongpré,0,0.049409878,rue
1519,Ahuntsic-Cartierville,Ahuntsic-Cartierville,0,11595,11710,,11605,11740,FALSE,1011043,,Montréal,Montréal,45.52664249,-73.70151774,Saint-Évariste,0,0.025125015,rue
1532,Ahuntsic-Cartierville,Ahuntsic-Cartierville,0,11699,11698,,11699,11700,FALSE,1011044,,Montréal,Montréal,45.52737161,-73.70035213,Saint-Germain,0,0.022454617,boulevard
1536,Ahuntsic-Cartierville,Ahuntsic-Cartierville,0,0,0,,0,0,FALSE,1011045,de la,Montréal,Montréal,45.52964295,-73.69375437,Paix,-1,0.035673041,rue
1546,Ahuntsic-Cartierville,Ahuntsic-Cartierville,0,0,0,,0,0,FALSE,1011047,de,Montréal,Montréal,45.5376309,-73.71249025,La Minerve,0,0.016945466,place
1548,Ahuntsic-Cartierville,Ahuntsic-Cartierville,0,12325,12320,,12335,12330,FALSE,1011048,de la,Montréal,Montréal,45.53678316,-73.71411169,Capricieuse,0,0.018724573,place
1648,Ahuntsic-Cartierville,Ahuntsic-Cartierville,6,0,12294,,0,12298,FALSE,1020035,de l',Montréal,Montréal,45.54332916,-73.70323627,Acadie,-1,0.022678911,boulevard
1681,Ahuntsic-Cartierville,Ahuntsic-Cartierville,0,10261,10262,,10319,10318,FALSE,1020043,,Montréal,Montréal,45.53525907,-73.67468945,Albert-Ferland,0,0.053213848,rue
1682,Ahuntsic-Cartierville,Ahuntsic-Cartierville,0,0,0,,0,0,FALSE,1020045,,Montréal,Montréal,45.53316625,-73.69488208,Alexandre-Lacoste,0,0.02123254,rue
1685,Ahuntsic-Cartierville,Ahuntsic-Cartierville,0,0,0,,0,0,FALSE,1020045,,Montréal,Montréal,45.53335574,-73.69518052,Alexandre-Lacoste,0,0.021537271,rue
1688,Ahuntsic-Cartierville,Ahuntsic-Cartierville,0,11755,11760,,11849,11848,FALSE,1020046,,Montréal,Montréal,45.53484968,-73.69755501,Alexandre-Lacoste,0,0.02395165,rue
1697,Ahuntsic-Cartierville,Ahuntsic-Cartierville,0,2005,0,,2017,0,FALSE,1020048,,Montréal,Montréal,45.53232837,-73.68276639,Alfred-Laliberté,0,0.03659191,avenue
1731,Ahuntsic-Cartierville,Ahuntsic-Cartierville,0,2135,2160,,2485,2340,FALSE,1020049,,Montréal,Montréal,45.5305721,-73.68676013,Alfred-Laliberté,0,0.030456689,avenue
1747,Ahuntsic-Cartierville,Ahuntsic-Cartierville,0,11505,11500,,11639,11674,FALSE,1020057,,Montréal,Montréal,45.53170866,-73.69331208,Alfred-Laliberté,0,0.023868882,avenue
1759,Ahuntsic-Cartierville,Ahuntsic-Cartierville,0,11505,11500,,11639,11674,FALSE,1020057,,Montréal,Montréal,45.53316768,-73.69445463,Alfred-Laliberté,0,0.021692665,avenue
